feature_id,explanation,harmfulness
103006,"Functional words like ""of,"" ""to,"" and ""less"" used in structural or comparative contexts.",0.006341406316688536
103104,Adjectives describing spatial positioning or physical attributes.,0.02450108549632996
103130,"Verbs in past tense describing actions or events, often related to organization or occurrence.",0.572300153509548
103135,"Tokens related to names, identity, or personal references in specific contexts.",0.8773309355523261
103186,"The token ""of"" when associated with monetary values or quantities in a financial or investment context.",2.2216386303792786
103272,"Singular nouns denoting specific objects, concepts, or actions that are central to the sentence's meaning.",0.047898046287486104
103294,"Verbs or participles associated with action, execution, or handling tasks.",3.3348767072352596
103348,"Tokens emphasizing exclusivity, focus, or rationale, often conveying specificity or uniqueness in context.",0.09132537978912009
103485,"Pronouns referring to ownership or attribution, often indicating possession or agency.",0.022617262083987337
103586,"Rare verbs or nouns involving creation, action, or manipulation, often mid-token and semantically dynamic.",0.04826417166918635
103602,"Contexts emphasizing fairness or comparison, often around ""fair share,"" ""than,"" or similar relational phrases.",0.28786320182017555
103683,Tokens forming parts of proper nouns or brand names.,0.001296345797200315
103722,"Adverbs or adjectives conveying slight intensity, subtle change, or emotional nuance.",0.0261985996500912
103778,Prepositions or determiners introducing phrases that specify relationships or attributes.,0.004979023449801256
103780,"Tokens indicating personal choice or flexibility in actions, often ""time"" or ""like"" within permissive contexts.",0.05597987789691454
103920,"Specific nouns or verbs related to visual, artistic, or representational contexts.",0.011369028410490917
104264,Verbs expressing actions or transitions often requiring effort or change.,48.41606585976288
104274,Tokens within quotation marks or punctuation with measurement or specification contexts.,0.005695633164231505
104327,"Prepositions indicating relationships or actions involving movement, extension, or violation.",84.4705180336107
104585,"The word ""for"" introducing a role or purpose in formal contexts.",0.011614199199880333
104620,"Tokens indicating abstract concepts or conditions, often with prefixes or suffixes enhancing specificity.",0.0105749818030661
104692,"Tokens with rare or unusual word formations or spelling, often related to brand names or distinct terms.",0.0058548474695591475
104782,"Tokens related to transformation, modification, or assignment processes.",0.03997855267345166
104842,Technical terms related to color printing (CMYK) and shipping services (UPS).,0.006897731312896153
105042,"Tokens related to ""he,"" ""hormone(s),"" or ISBN numbers starting with ""978.""",0.1768457784912478
105178,"Tokens related to physical structures or populations, often involving spatial or quantitative context.",0.13463914291558582
105261,"Tokens related to ""currant"" or ""ear"" in contexts describing sensory experiences or physical objects.",0.010150819363848812
105310,"Tokens ""by"" before author names and ""animals"" in contexts discussing them.",0.1405644745180457
105469,"Tokens within fragmented or uncommon words, often in unusual spelling or morphological contexts.",0.018934742700357856
105484,"Tokens related to pushing boundaries or exploring possibilities, often in creative or innovative contexts.",0.4669455807374877
105598,"Tokens ending in ""ed"" or ""ing"" related to actions, states, or descriptors in dynamic contexts.",0.11760980423296241
105609,"Technology-related nouns, especially Apple product names and terms linked to damage, repair, or malfunction.",65.46113772081803
105638,"Words ending in ""ing"" that imply action, movement, or innovation.",0.1511250760998825
105748,Tokens referencing qualification criteria or standards for inclusion in an event or category.,0.02093939080307871
105763,"The token ""is"" following ""which"" in explanatory or descriptive clauses.",0.0006075874212452678
105875,"Tokens describing action, change, or joint collaboration in technical, economic, or organizational contexts.",2.0380250144874488
105888,"Tokens denoting phrases involving movement or transition, especially ""out of"" or correctional facility references.",93.5203789221278
105904,"Tokens representing unusual suffixes or word endings, often in distinctive or rare words.",0.0012694900350142568
105959,Pronouns or nouns indicating possession or completion in goal-oriented contexts.,0.20247280095701395
105999,Verbs indicating action or process often tied to instructions or examples.,0.044738543512559695
106033,"Words implying inclusion or obstruction in contexts of coverage, unity, or blockage.",86.07644985228197
106040,Tokens forming part of uncommon or specialized compound words or phrases.,0.022977535340888127
106138,"Words referring to individuals in specific roles or states, often as recipients or observers.",0.46788142714590775
106232,"Prepositions indicating relationships or comparisons, mainly ""of"" and ""than"".",0.020414225913883612
106258,Singular nouns denoting specific items or concepts with a formal or distinct significance.,0.009980583127809205
106568,Tokens representing nouns or adjectives tied to specific physical or conceptual entities.,0.009117351832003968
106781,"Tokens representing distinct categories or boundaries, often marking separation, inclusion, or stylistic elements.",3.3194259789498615
106801,"Prepositions indicating relationships or comparisons in context, such as ""as"" or ""by"".",0.005111931847368349
107010,"Tokens involved in structured metadata, often following a delimiter or marking categories.",0.0014239788621542991
107054,"Verbs describing actions or states of change, often implying progression, movement, or transformation.",9.61167795060157
107322,Tokens related to construction or home improvement materials and components.,0.00460074378168997
107341,"Singular nouns in professional or technical contexts describing roles, products, or modular components.",0.0006192438052997218
107437,"Tokens representing abbreviations, numerical codes, or fragmented text often used in technical or formal contexts.",0.0029582728499608045
107504,"Tokens implying serendipity, accidents, or unexpected outcomes, often with a reflective or causal nuance.",36.352982095053235
107513,"Abstract nouns or phrases denoting central ideas, focal areas, or concepts of significance.",0.04860430494036504
107538,"Words related to sensory perception, physical actions, or technical systems and repairs.",2.0486540800604742
107638,"Tokens marking notable or uncommon concepts, actions, or entities in text.",0.2410721698635729
107675,"Words indicating order, arrangement, or containment in contexts of planning, transport, or physical actions.",2.7798109195026255
107725,"The token ""to"" when indicating a goal, transition, or expansion.",0.006364001464537916
107778,"Preposition ""in"" used in a context suggesting movement or inclusion.",0.049414192846585395
107927,"Abbreviations, numbers, or unique tokens in parentheses or special contexts.",0.001081613853325357
107963,"Expressions of personal emotion, particularly sadness or disgust, often involving ""me"" or ""him"".",46.74612218938552
108009,Function words or prepositions in contexts emphasizing relationships or transitions.,0.01855148074492524
108141,"Tokens related to authorship or creative professions, particularly ""writer"" and ""writers"".",0.0024386115437174593
108155,"Singular nouns tied to finance, medicine, or outcomes of processes.",16.495692492173383
108163,"Specialized or technical terms often used in academic, medical, or artistic contexts.",0.004047094584709056
108171,"Positive or formal nouns/verbs indicating admiration, gratitude, or applause.",0.020820628182428403
108269,"Pronouns, especially first-person singular, used in subjective or personal contexts.",0.07674957292915568
108512,"Tokens emphasizing precision, comparison, or refinement in descriptions or actions.",4.212368916963412
108684,"The word ""council"" in contexts involving recommendations or decisions.",0.2978007856070789
108766,Nouns describing tangible objects or entities used in specific contexts or classifications.,0.0030074387449179805
108808,Tokens derived from actions or objects with a distinct physical or functional aspect.,1.272063196739843
108958,"Prepositions introducing focus, concern, or impact on a subject or object.",0.21517654179163848
109303,"Words related to physical sensations or states, especially ""hemorrhoid,"" ""faith,"" ""fullness,"" and ""open.""",10.216414900374597
109395,"Tokens signifying exclusivity or singularity like ""one,"" ""list,"" ""percent,"" often within comparative or enumerative contexts.",0.017961941991994933
109422,"Verbs indicating actions or processes often associated with financial, physical, or quantitative contexts.",36.5978421911387
109502,"Tokens indicating selection, change, or uniqueness in formal or descriptive contexts.",0.025277127427039872
109569,"The token ""yet"" in contexts contrasting simplicity with sophistication or other dual qualities.",0.07471337175847337
109574,"Tokens related to alleviating pain, symptoms, or distress, often using ""relieve"" or similar derivatives.",12.104302890601355
109588,"Tokens indicating categorization or description of types, forms, or terms of something.",0.004841230114665367
109636,"Complex or uncommon suffixes modifying words, often impacting meaning or tone.",0.02720611072442701
109748,"Tokens expressing personal opinions, points, or complaints in conversational or narrative contexts.",12.950642154474268
109755,"Adjectives or verbs indicating improvement, enhancement, or distinctiveness.",0.09119822071853464
109811,"The token ""from"" indicating a location or context of action.",0.04878961638704887
109840,"The token ""the"" at the start of noun phrases or before measurements.",0.0027633629609796822
109915,"Tokens representing abbreviations, acronyms, or symbolic shorthand often enclosed in parentheses or quotation marks.",0.0016016302381804967
109966,"Tokens indicating movement, proximity, or transitions in physical or abstract contexts.",0.4416040432397177
109998,Abstract or evaluative words indicating excessiveness or intent.,53.36398717646318
110010,"Prepositions, hyphenated words, or phrases implying direction, purpose, or scope.",0.0644420471011902
110012,"Tokens related to cleaning or maintenance services, sometimes in professional or business contexts.",0.003978244491158066
110084,Abstract nouns conveying emotional states or intangible concepts.,2.2988066590256575
110148,"Tokens related to sensory perception or artistic qualities like aesthetic, tactile, haptic, or sonic.",0.008243562780059822
110166,"Tokens describing distinctiveness, positioning, or action with a reflexive or self-referential context.",0.06395986260276663
110224,"Comparative expressions using ""than"" or proper names like ""Edward"" and ""Stephen"".",0.06531011456548888
110246,"The token ""the"" when part of a phrase indicating a search or selection process.",0.005671369839412181
110306,"Tokens denoting specific subsections, measurable quantities, or defined systems within structured or formal contexts.",0.0027246348956091963
110416,Tokens representing abbreviations or specialized terms in technical or formal contexts.,0.0007937735598362231
110420,"Verbs or nouns related to preparation, empowerment, or spiritual/moral concepts.",3.4536811492090917
110520,"The preposition ""for"" used to specify dates or events.",0.004343921753820043
110564,"Modal verbs ""be"" and ""have"" in hypothetical or conditional contexts.",0.028690501973337525
110701,Tokens conveying emotional distress or moral/social challenges.,96.43098907464886
110720,Prepositions indicating movement or direction in spatial or abstract contexts.,0.01591563523319042
110755,Tokens denoting specialized or technical nouns often used in professional or academic contexts.,0.0021476968313740683
110890,Tokens indicating actions or recommendations to monitor or focus on something.,1.8148178196434857
111051,"Verbs describing actions or states with strong emotional, physical, or quantitative implications.",64.42585237905088
111239,Tokens forming part of proper nouns or specialized terms in specific contexts.,0.0010423924772973677
111267,"Tokens indicating structured data, such as dates, scores, or synthesized content in formal contexts.",0.0013376123573983839
111286,Words denoting emotional or physical challenges or artistic qualities.,57.771047205275906
111350,Tokens within abbreviations or hyphenated date/time formats.,0.0024595439148721553
111470,"Tokens indicating comparison, status, or progression, often involving leadership, position, or relative measurement.",67.68249983564306
111505,"Adjectives or adverbs describing intensity or quality, often with prefixes or suffixes indicating deviation or comparison.",0.5231208452689053
111512,"Words implying modification or availability, such as ""parking,"" ""adjust,"" ""adaptive,"" ""removing,"" and ""adjustable.""",0.15918236740947658
111543,"Proper nouns, quoted speech verbs, or specific technical terms in formal or descriptive contexts.",0.004884071599545147
111544,Semantically significant verbs related to personal capability or decision-making.,0.2436396446923152
111651,"Tokens related to scientific or technical terminology, often describing processes or structures.",0.004359429275291341
111709,"Professional or technical terms related to events, accounting, measurement, liability, or certification.",0.20216135804127455
111712,"Tokens related to physical or visual indicators like signs, signage, or curb appeal in environmental contexts.",0.00411186614380724
111717,Tokens denoting specific concepts or entities often related to specialized or technical contexts.,0.008227373543843347
111786,Verbs related to allocating or displaying something.,0.012671251009810036
111810,"Verbs indicating transformation, coordination, or desire in contexts of improvement or organization.",0.4073925646404659
111868,"Rare suffixes forming words, often with regional, historical, or technical significance.",0.0380557749952403
111883,"The token ""local"" in contexts referring to community, geography, or sustainable practices.",0.01031687754498168
111884,Proper nouns or specialized terms with uncommon letter patterns or suffixes.,0.004559472442376757
111954,"Tokens part of proper nouns or names, especially in dialogue or descriptive text.",0.05074494718109067
112027,"Tokens connecting or describing relationships, typically prepositions or context-specific modifiers.",0.012470303079952203
112078,"Tokens involving technical or organizational terminology, often paired with specific classifications or identifiers.",0.008924073361224515
112189,"Uncommon nouns or terms often related to specific industries, objects, or phenomena.",0.02658180320070715
112381,"Financial terms or obligations involving money, payments, or costs.",18.28152681491758
112445,"Tokens representing distinctive or impactful actions, concepts, or names often in specific or dramatic contexts.",62.31376830811886
112579,"Words related to physical substances or conditions often involving water, dryness, or material properties.",0.11446573804202365
112586,"Tokens representing specific moments, combinations, or numerical references within distinct contextual frames.",0.046166361561819934
112648,"Specific nouns denoting locations, objects, or concepts with specialized or formal significance.",0.0027632073683578656
112739,"Rare or specialized words, often technical or less common in everyday language.",0.010273531113449414
112764,"Verbs or adjectives denoting action, progress, or enhancement in a specialized or technical context.",0.14635105920956223
112819,"Singular nouns related to tasks, work, or activities in a professional or educational context.",0.01062190657092655
112849,"Tokens indicating rare or specialized terms, proper nouns, or unique linguistic constructs.",0.004411554460024774
112946,"Tokens with specialized suffixes or terms indicating distinct qualities, categories, or artistic movements.",0.15054733248813215
113116,"Words related to physical replacement, recovery, or structural adjustment.",54.12048030483637
113513,"Comparative phrases using ""as"" to indicate proportion or equivalence.",0.020571624192166318
113570,First-person pronouns or verbs expressing personal feelings or actions in conversational or reflective contexts.,0.058651075842334706
113634,"Verbs or nouns indicating action or state related to achievement, performance, or structural organization.",0.1934740923099741
113664,"Tokens related to abstract concepts or actions involving control, rigidity, or signaling authority.",78.83279913132603
113692,"The abbreviation ""ICUs"" in medical or hospital-related contexts.",0.29907100198249154
113713,"Tokens representing geological terms or qualities, often linked to volcanic activity or stability.",0.10088780354744434
113750,"Tokens related to inherent qualities or characteristics, often abstract or descriptive.",0.042134801786644735
113900,"Adjectives describing a rigid, unchanging, or prepared state, often related to cooking or design contexts.",0.9717156315023769
113959,"Words expressing states, qualities, or transitions, often conveying clarity, completion, or emotional fulfillment.",0.18009541306087007
113998,"Verbs or phrases implying physical action or movement, often involving interaction or directional change.",17.122336649441344
114046,Specific concrete nouns describing physical objects or substances in a detailed or technical context.,0.015728432604629226
114092,"Polite or positive verbs expressing communication, encouragement, or interaction.",0.0058833997330579695
114093,"Tokens indicating entry or inclusion, often related to physical or metaphorical movement into something.",0.25895463349373044
114125,"Specialized terms or concepts in cultural, philosophical, or historical contexts.",1.415684488266672
114167,"Specific nouns or suffixes related to supplements, capsules, garnishing, or herbal/medicinal contexts.",19.139689867025773
114175,"Marketing-related terms ""landing page"" or similar specialized tools for online promotion.",0.00740948904989407
114403,"Tokens indicating ambiguity, lack of clarity, or uncertainty in ideas or descriptions.",1.5936616072234004
114650,"Tokens from proper nouns or specialized terms, often related to products or distinct entities.",0.0028484026888760416
114805,Function words in prepositional phrases or idiomatic expressions with abstract or relational meanings.,0.010840489675616186
114892,"Functional words like ""of"" and ""can,"" often connecting actions, descriptions, or relationships.",0.0028589725312595285
114905,"Proper noun ""Jacob"" in varied contexts.",0.027150814607949332
115078,"Words referring to functional objects, systems, or states in technical or practical contexts.",0.013739429409409252
115091,"Tokens representing formal or specialized items like documents, accessories, or therapeutic methods.",0.04122725391634888
115120,"Verbs related to actions, achievements, or efforts that involve progression or improvement.",0.11805179292342084
115248,"The token ""there"" referring to a location or point in a process.",0.016568147134130164
115300,"Words indicating conditionality or exceptions, often tied to hypothetical or less frequent scenarios.",0.24127961880285573
115309,Rare or precise words conveying abstract concepts or specific actions.,0.09679820183420501
115366,Pronouns or prepositions indicating interpersonal relationships or associations.,0.029386222931375845
115367,"Singular nouns related to specific items or activities, often preceded by descriptive modifiers.",0.006487751755824621
115369,"Verbs related to actions or changes, often in imperative or descriptive contexts.",0.26294821707461863
115472,"Words related to design, construction, and engineered materials or systems.",0.011066154346818178
115567,"Tokens representing legal or standardized terms like ""rights,"" ""minutes,"" and ""system.""",0.4220949067467562
115569,"Tokens related to actions of discarding, throwing, or entertaining.",1.283144200347968
115624,"Tokens introducing examples, comparisons, or elaborations in explanatory or descriptive contexts.",0.004777972053659645
115630,"Specific proper nouns, abbreviations, or forms of ""is"" in legal, financial, or medical contexts.",0.3805506574007485
115655,"Tokens representing abstract concepts or actions in progress like ""it,"" ""safety,"" ""going.""",1.163009509960981
115665,"Verbs describing actions or communication, often in direct or purposeful contexts.",2.042474404815082
115671,"Action-oriented verbs or noun phrases related to capturing, tracking, or consuming items or data.",84.58737305739037
115719,"Adjectives describing attributes or abstract qualities of objects, concepts, or actions.",0.03615865610702475
115786,"The numeral ""2"" in contexts listing measured quantities, often in recipes or ingredient descriptions.",0.0006255866086764529
115798,"Words conveying subjective emotions, sensations, or motives like reasons, fear, feel, envy, or whimpers.",68.95778460637688
115907,"Prepositions ""with"" or ""optimize"" in contexts of modification, decoration, or enhancement.",0.014444347310887107
115923,"Verbs indicating discovery, inquiry, or prediction, often involving cognitive or learning processes.",0.039015363489795465
115931,Comma punctuation separating items or clauses in formal or structured text.,0.02308086384051339
115970,"Economic terms like ""profit"" or ""money"" related to financial outcomes or transactions.",0.54315870523684
116019,"Words indicating inclusion or position within a group, hierarchy, or category.",4.372063923990488
116094,"Verbs related to decision-making or acts of devotion, like ""pray"" and ""decide"".",10.725609793052417
116179,"Tokens describing intensity, scale, or contrast, often in metaphorical or emotional contexts.",26.023042295306055
116239,"Tokens expressing resemblance, causation, or attribution, such as ""like,"" ""that,"" ""by,"" and ""injured.""",68.5084983217193
116297,"Words indicating approximation, quantity, or vagueness in descriptive or explanatory contexts.",0.01548268987174161
116408,"Tokens related to financial support or provision, especially ""fund"" and variations like ""funding"" and ""funds"".",2.247908617593699
116562,"Verbs indicating actions, states, or events with a focus on communication, retrieval, or awareness.",0.1326901499906271
116577,"Punctuation marks, especially periods, used after author names in book or article references.",0.00016407098850593522
116684,"Tokens related to voting, measurement, or repetitive escape characters.",0.4701207395993894
116728,"Possessive determiners (e.g., my, his, her) and the phrase ""on hand"" in resource-related contexts.",0.13141578254918768
116807,"Rare or archaic words often conveying boldness, confidence, or historical context.",0.03329485315320268
116844,Prepositions or words indicating position or state in contextually significant phrases.,0.009704235300178754
116907,"Tokens conveying idiomatic, ironic, or figurative expressions often involving humor or subtle critique.",3.9219308239607136
116923,"Words or phrases indicating comparison, resemblance, or association, especially in idiomatic or structural contexts.",0.05303127253844407
116964,"Tokens conveying physical or metaphorical extension, stretching, or discernment.",0.474393444882727
117152,"Tokens indicating comparisons, perceptions, or striking observations often emphasizing difference or contrast.",1.1300124069198496
117215,"Words related to sales funnels and comparisons using ""like"".",0.19944401467235195
117253,"Frequent short function words in text conveying structure or transitions (e.g., ""in,"" ""the,"" "","").",0.0018973588710222281
117295,"The token ""then"" following a description of sequential or consequential action.",0.014155709654552888
117373,"Proper nouns or names, often starting with ""B"" or ""Soph"".",0.065710005508624
117544,"Words denoting formal or official roles, actions, or entities in structured or authoritative contexts.",0.3417476324277021
117563,Numbers representing quantities or measurements in specific contexts.,0.03296577057788466
117575,"Tokens related to physical spaces or areas, particularly ""parking"" and ""space"".",0.19109783060780167
117622,"Specialized nouns or terms highlighting key concepts or distinctions in technical, descriptive, or evaluative contexts.",0.04848726291909218
117771,"Proper nouns or titles referring to artists, creators, or professionals in specific fields.",0.01064338393372603
117773,"Tokens indicating time or events in the recent past, like ""past"" or ""ah"".",0.016819188975036595
117801,Tokens depicting impactful or dramatic concepts often tied to adversity or significant events.,99.05653098697606
118123,"Tokens associated with accommodations, travel destinations, and hospitality-related contexts.",0.0018142783913755274
118150,"Tokens related to measurement, resolution, or categorization in technical or descriptive contexts.",0.00431480165657456
118206,"Words expressing personal choice, preference, or individuality like ""you"" and ""want"" often in flexible contexts.",0.09475991571627172
118211,"Words related to diving or separation, often with suffixes like -ing or -ation.",13.235909368187839
118287,"Tokens denoting specific actions, statuses, or categories often tied to user interactions or organizational contexts.",0.027479042563313988
118298,Tokens related to significant events or notable changes over time.,7.629942165361546
118333,"Nouns indicating measurable or quantifiable entities in spatial, temporal, or contractual contexts.",0.07078174871491044
118396,Tokens forming prefixes or stems of proper nouns or specialized terms.,0.004672947085999475
118494,"Words describing mood or setting, such as ""ambiance,"" ""atmosphere,"" and related semantic contexts.",0.017884075479942946
118539,"Adjectives or adverbs emphasizing distinctiveness, boldness, or prominence.",0.6716827483856557
118550,"Words conveying ambition or scale, such as ""big"" or ""normally"" in contexts of striving or distinctiveness.",3.031542184751502
118560,"Words signaling motion, arrival, or extreme reactions, often in dynamic or descriptive contexts.",6.763570059669241
118666,"Prepositions ""on"" or ""at"" indicating spatial or temporal context.",0.0009545872226128331
118690,Singular nouns denoting measurable units or physical entities in specific contexts.,0.012159425367869498
118699,Rare or uncommon words often conveying distinctiveness or uniqueness in the context.,0.03518158943543746
118752,"Tokens denoting key relationships or transitions, often involving spatial, causal, or comparative contexts.",0.08226222039868565
118870,"Tokens related to medical terminology, especially ""gynecomastia.""",3.4605268952075297
119033,"Tokens tied to self-expression, intention, or description of personal actions and preferences.",0.024268947238380027
119083,Tokens denoting actions or changes of state often involving physical or metaphorical movement.,15.870880634581578
119127,"Action-oriented verbs related to striking, measuring, or learning in dynamic or goal-driven contexts.",88.05318264807151
119140,"Technical terms or identifiers often related to codes, types, or specific branded equipment.",0.0028819799669809504
119262,"The token ""net"" referring to the dark web or network-related contexts.",66.64074622078604
119329,Tokens related to physical or metaphorical surfaces or layers in descriptive or conceptual contexts.,0.013190799687549748
119511,"Tokens related to health, healing, and reproductive care contexts.",6.867485384570135
119604,"Tokens representing distinct visual or dynamic elements, like waves or snapshots, often conveying motion or imagery.",0.015535315823639284
119662,"Abstract nouns describing a state, condition, or concept related to change, position, or statistics.",1.1276549139675387
119666,"Abstract nouns or verbs related to intellectual, emotional, or social processes.",0.15652486679447036
119823,"Rare or contextually specialized nouns, often proper or abstract, in unique or descriptive contexts.",0.018520852491955602
119899,Verbs related to entering or approaching a place or state.,1.7231259230780402
119926,"Specialized nouns or verbs related to techniques, features, exhibits, or processes.",0.020502540811470214
119974,"Tokens representing parts or fragments of longer words, often within technical or specialized contexts.",0.0025821979423826785
119976,Tokens marking the beginning of a proper noun or significant entity.,0.018018309527906562
120190,"Verbs or nouns suggesting movement, transformation, or crossing boundaries.",39.4761219090492
120354,"Abstract nouns or verbs indicating actions, qualities, or states in a figurative or descriptive context.",0.055927063340542815
120466,"Tokens denoting specific actions, discussions, or notable entities in technical or formal contexts.",0.08873169566646394
120500,"Tokens indicating specific sections or parts, often in formal or administrative contexts.",0.004572273221281952
120694,"Nouns or terms related to disruption, tension, exclusion, or gaps in contexts of societal or physical phenomena.",99.9351992230438
120819,"Functional words indicating relationships or proportions, especially ""of"" in contexts of quantification or composition.",0.010941433117562816
120907,"Tokens ending in ""ization,"" ""ing,"" or ""ion"" associated with abstract concepts or specialized terminology.",0.004964801257831085
120921,"Tokens implying movement, continuity, or dependency within systems or processes.",0.3773392448384031
121017,"Words related to interviews, legal proceedings, or decision-making roles.",72.62593866901464
121061,"Past-tense verbs indicating an action or stance, often conveying significance or determination.",2.968707059627462
121089,"Past tense auxiliary verbs ""was"" and ""is"" in declarative sentences.",0.0136406748335035
121097,"Parentheses opening ""("" in academic or technical contexts.",0.0013654412605102351
121171,"Singular nouns in contexts of specific items or concepts, often indicating objects or abstract understanding.",0.014229254289266677
121599,"Tokens related to tools, mechanisms, or devices used in functional or metaphorical contexts.",0.4138950220534607
121734,"Words implying initiation, connection, or anticipation in a context of action or technology.",1.4723852638073744
121900,Words denoting physical or conceptual characteristics of spaces or materials.,0.04682812939717159
122082,"Tokens containing hyphens, parentheses, or fragmentary word parts suggesting formatting or compound word construction.",7.681773803085515e-05
122243,"Words describing timing or light, often in contexts of urgency or illumination.",0.3880917041944597
122254,"Tokens indicating an action, discovery, or specific reference often tied to personal or narrative contexts.",0.15879994257237784
122266,"Tokens indicating causality, explanation, or consequence, often used in connecting clauses or ideas.",0.1702728103998798
122366,"Prepositions like ""of,"" ""sand,"" or ""can"" in contexts specifying relationships or attributes.",0.01051282848983645
122603,"Nouns referring to body parts, individual identity, or professional roles.",20.482865402459893
122739,"Tokens related to transformation, modification, or dynamic change processes.",0.17038261303823438
122842,"Tokens related to physical structures or locations, often small or enclosed spaces.",0.0578156947874207
123023,"Verbs describing an action or state, often in present tense or participle form.",0.08664159537139231
123055,"Abstract or reflective terms conveying uncertainty, assumption, or personal perspective.",0.27546650188210037
123072,"Verbs related to incorporating or considering elements, especially ""factor in"" and similar expressions.",0.1556553577806566
123110,Tokens describing physical objects or states with a sense of permanence or enduring quality.,0.05028263633351258
123284,"Tokens indicating distinctions, qualities, or roles in specific contexts often contrasting or emphasizing uniqueness.",0.04908399074155573
123294,"Verbs or adjectives depicting transformation, intensity, or boundary-related actions or concepts.",79.97583702898949
123307,"Functional or relational words connecting actions, states, or entities in a sentence.",0.048986141108002326
123345,"Tokens expressing possibility, blessing, or functional actions in a directive or causal context.",0.21861837171226225
123432,"Tokens related to physical discomfort, pain, or ailments.",99.12604440584639
123514,"Verbs or nouns related to formal actions, decisions, or changes, often in professional or legal contexts.",5.137668658639643
123568,"Words describing notable features, anomalies, or highlights in a context of distinction or emphasis.",0.10576544096957698
123580,Words related to redefining or transforming concepts or perceptions.,3.2520514920671704
123650,"Tokens indicating specific relationships or qualities, such as possession, transparency, ethics, or prevalence in contexts.",0.2386236247335513
123701,"Hyphenated compound terms, specifically ""in-law"" and unique identifiers like ""?id"" in URLs.",0.005788204105823523
123744,Singular nouns denoting objects or people central to the context.,0.02679208329576896
123816,"Singular nouns representing institutions, roles, or structured systems often related to education or administration.",0.0922141358175274
123989,"Tokens representing physical appearance or sensory perception, often tied to visual or tactile descriptions.",0.5619875805598463
124084,"Comparative or descriptive phrases using ""as much as"" or ""the way.""",0.014924614993201298
124096,"Tokens indicating a specific or formal action, state, or entity often related to categorization or distinction.",0.11101591317971145
124190,"Tokens indicating specific actions, decisions, or locations often associated with movement or transitions.",7.340906223845812
124191,"Tokens in phrases emphasizing inevitability or persistence, especially ""no matter"" followed by descriptive clauses.",6.709048156271355
124205,"Tokens suggesting progression or causality, such as ""lead"" in contexts of outcomes or consequences.",12.139990901278736
124238,"Action-related or descriptive tokens often linked to physical properties, processes, or tangible objects.",0.2360175244273173
124254,Tokens modifying or connecting nouns with abstract or descriptive qualities.,0.03496511923548484
124279,"Tokens describing functional states or actions related to usage, arrangement, or transformation.",0.0374348763124865
124327,"Abstract nouns indicating function, utility, or intent often paired with ""purpose"" or ""opportunity"".",0.2804884636316883
124380,"Verbs indicating transformation, acquisition, or achieving a state, often describing progress or change.",1.527838232050477
124446,"Tokens representing specific quantities, conditions, or exceptions in technical or descriptive contexts.",0.004015983268083359
124457,Abstract or metaphorical concepts in text often tied to interpretation or creative expression.,0.07755744767264401
124463,"Tokens indicating specificity or categorization, often related to technical, educational, or descriptive contexts.",0.0013109547007845728
124484,"Proper nouns related to services or products, often technological or organizational brands.",0.02039053559183212
124575,"Words implying transition, progression, or connection, often metaphorical or descriptive in context.",1.099700044545861
124957,"Prepositions indicating relationships between entities, like ""of,"" ""on,"" and ""whom.""",0.009802949107519438
124964,"Functional or relational words indicating processes, connections, or states of being.",0.5954292077693761
125047,"Words conveying intense emotion or fascination, often in poetic or descriptive contexts.",0.041496396405617426
125089,"Tokens indicating direction, progression, or transition, often in abstract or narrative contexts.",0.4084699872941045
125155,"Words related to civil society, anarchism, or distinct societal roles and structures.",94.44983692111694
125208,"Verbs or adjectives indicating motion, change, or interaction, often in dynamic or physical contexts.",5.349266806719529
125288,"Tokens related to professional or administrative contexts, like ""office,"" ""ministry,"" or tools like ""saw.""",0.11279560056794789
125357,Functional tokens indicating user input fields or interactive actions in technical or instructional contexts.,0.0009032917519929257
125567,"The token ""of"" used in contexts of representation or speaking on behalf of a group or entity.",0.0625664792819283
125593,Verbs in past participle form indicating completed actions or states.,0.011650547648774415
125596,"Prepositions indicating relational or directional connection, often linking actions or entities.",0.004318321688440609
125622,"Tokens indicating pursuit, achievement, or viability in contexts of goals, strategies, or transformative processes.",5.359768896287942
125768,Rare lexical items or forms with an unusual semantic or syntactic role in their contexts.,0.016501053961812662
125793,"Abstract nouns tied to processes, states, or classifications in technical or professional contexts.",0.009092012024303958
125886,"Common function words in sentences conveying relationships, possession, or direction.",0.020598247511198087
125931,Tokens representing specific descriptive or functional attributes of objects or concepts.,0.018089623601162445
125988,"The indefinite article ""a"" in contexts introducing an object or concept.",0.0011945036072611261
125996,"Tokens representing achievement or completion, particularly tied to personal objectives or significant outcomes.",0.03940795834073388
126005,"Tokens related to personal identity, achievement, or aspirational action.",1.5028001174423675
126075,"Proper nouns or technical terms, often capitalized or stylized, indicating specific entities or branded items.",0.02122704894392318
126110,"Abstract or conceptual nouns emphasizing importance, uniqueness, or critical aspects in context.",0.5403309601595623
126252,Tokens forming parts of complex or less common word constructions or suffixes.,0.04324079033782995
126278,"Words indicating discomfort, criticism, or emotional resonance often tied to sensory or metaphorical expressions.",90.26601707369915
126281,"Tokens indicating specific actions, references, or attributes within descriptive or explanatory contexts.",0.07780173217491693
126358,"Uncommon or specialized nouns and verbs describing distinct actions, tools, or roles.",0.13581767318426596
